-2.237719113870444403e+02 1.809895284937272364e-01 -0.000000000000000000e+00
-2.219599930762181543e+02 1.836764094940697145e-01 -6.735669981469154244e-02
-2.201480747653918968e+02 1.613357781565637472e-01 -1.367132321272679640e-01
-2.183361564545656108e+02 1.128519575830880112e-01 -1.987851921866260752e-01
-2.165242381437393817e+02 4.054779395288422850e-02 -2.437349606220974851e-01
-2.147123198329130958e+02 -4.955816262427340663e-02 -2.624434866835380076e-01
-2.129004015220868098e+02 -1.479642866838463688e-01 -2.478960692884487615e-01
-2.110884832112605523e+02 -2.424173565479895709e-01 -1.965100871971937613e-01
-2.092765649004342663e+02 -3.191489003005661407e-01 -1.092097983703655129e-01
-2.074646465896080088e+02 -3.645300822310625910e-01 7.942742180820116724e-03
-2.056527282787817228e+02 -3.669856795843683961e-01 1.437234110314135060e-01
-2.038408099679554368e+02 -3.189459010930935090e-01 2.824336716683628068e-01
-2.020288916571291793e+02 -2.185708213963434843e-01 4.053247353883107640e-01
-2.002169733463029218e+02 -7.097075546673983770e-02 4.926847625041996803e-01
-1.984050550354766642e+02 1.113322094382452609e-01 5.264111657412797740e-01
-1.965931367246503783e+02 3.088930680917457705e-01 4.927927416168493835e-01
-1.947812184138241207e+02 4.968754136025622659e-01 3.851513934807781481e-01
-1.929693001029978348e+02 6.475888284448265697e-01 2.059529498347696386e-01
-1.911573817921715488e+02 7.338495196781623653e-01 -3.199494635124492531e-02
-1.893454634813452913e+02 7.328365557187488388e-01 -3.055778526764654224e-01
-1.875335451705190337e+02 6.299925039628322398e-01 -5.828452033790166853e-01
-1.857216268596927478e+02 4.224344473609940587e-01 -8.259544450043636576e-01
-1.839097085488664902e+02 1.213200791911632354e-01 -9.954283199801780002e-01
-1.820977902380402327e+02 -2.473354794696261960e-01 -1.055355969396212679e+00
-1.802858719272139467e+02 -6.437663887268012530e-01 -9.789751371715084138e-01
-1.784739536163876608e+02 -1.017656700833697414e+00 -7.539254781891530088e-01
-1.766620353055614032e+02 -1.313343464598745403e+00 -3.863886013717994783e-01
-1.748501169947351173e+02 -1.476637982955110395e+00 9.664666936184782009e-02
-1.730381986839088597e+02 -1.462591170156141374e+00 6.476240997171336389e-01
-1.712262803730826022e+02 -1.243285111574160329e+00 1.201553291479766639e+00
-1.694143620622563162e+02 -8.145741533101734655e-01 1.682089167632986548e+00
-1.676024437514300587e+02 -2.006635326059568458e-01 2.010210416759077745e+00
-1.657905254406037727e+02 5.444737332663788232e-01 2.114730821609011713e+00
-1.639786071297775152e+02 1.339570832482365192e+00 1.943493869486445647e+00
-1.621666888189512292e+02 2.082744019729513507e+00 1.473812883772851690e+00
-1.603547705081249717e+02 2.662154006986212185e+00 7.205813003216834378e-01
-1.585428521972986857e+02 2.969843898186573128e+00 -2.594644037065891307e-01
-1.567309338864723998e+02 2.917369090653556984e+00 -1.368568366287292060e+00
-1.549190155756461706e+02 2.451352675991762986e+00 -2.474608044326616074e+00
-1.531070972648198563e+02 1.566795915108810222e+00 -3.423634757009158314e+00
-1.512951789539936271e+02 3.159192603430933111e-01 -4.057554012922659936e+00
-1.494832606431673412e+02 -1.189445243452222467e+00 -4.235358620440210942e+00
-1.476713423323410552e+02 -2.783328134416652944e+00 -3.855567367777078758e+00
-1.458594240215147977e+02 -4.259528753729219908e+00 -2.876959635490078604e+00
-1.440475057106885117e+02 -5.393444499459906005e+00 -1.334442497825657492e+00
-1.422355873998622826e+02 -5.970129318718662148e+00 6.529705122215033741e-01
-1.404236690890359966e+02 -5.815738195102227337e+00 2.884504425197085720e+00
-1.386117507782097107e+02 -4.828565821983433537e+00 5.091705052969680345e+00
-1.367998324673834247e+02 -3.005305376916454829e+00 6.964281707587078429e+00
-1.349879141565571672e+02 -4.580795693987684269e-01 8.186106166058500833e+00
-1.331759958457309097e+02 2.581672782912186381e+00 8.478084587370794623e+00
-1.313640775349046237e+02 5.775207762630665265e+00 7.643112606424607769e+00
-1.295521592240783662e+02 8.705396373648035535e+00 5.607228120508509939e+00
-1.277402409132520944e+02 1.092138974090294745e+01 2.450612427921351699e+00
-1.259283226024258227e+02 1.199548539535219049e+01 -1.577570872143213565e+00
-1.241164042915995509e+02 1.158636104339885797e+01 -6.065280165416195857e+00
-1.223044859807732792e+02 9.500976215063115404e+00 -1.046732434197893014e+01
-1.204925676699470074e+02 5.746329955802521816e+00 -1.415857101316884581e+01
-1.186806493591207357e+02 5.621854565295620887e-01 -1.650720841092846314e+01
-1.168687310482944639e+02 -5.572984755734232465e+00 -1.696127587328182429e+01
-1.150568127374681922e+02 -1.196816965065864302e+01 -1.513869403330694929e+01
-1.132448944266419346e+02 -1.777988712680852146e+01 -1.090889435089963300e+01
-1.114329761158156629e+02 -2.210352645598746690e+01 -4.453307709505791578e+00
-1.096210578049893769e+02 -2.408856383357375108e+01 3.707242507127893383e+00
-1.078091394941631052e+02 -2.306568989500567213e+01 1.272762119328789865e+01
-1.059972211833368334e+02 -1.867021943254309591e+01 2.150100327231074004e+01
-1.041853028725105759e+02 -1.094403430650230469e+01 2.876836282003144518e+01
-1.023733845616843041e+02 -3.982957091866605182e-01 3.326754085703028352e+01
-1.005614662508580324e+02 1.197839179561139566e+01 3.390788345997582098e+01
-9.874954794003174641e+01 2.477669894705427112e+01 2.995053160294802197e+01
-9.693762962920548887e+01 3.629125083223546255e+01 2.117029913300763866e+01
-9.512571131837921712e+01 4.470743588207535169e+01 7.973567669271854896e+00
-9.331379300755294537e+01 4.833491112581241822e+01 -8.551589239677774401e+00
-9.150187469672667362e+01 4.586328502007718555e+01 -2.667145756053986716e+01
-8.968995638590041608e+01 3.660823853320007260e+01 -4.413847103468837929e+01
-8.787803807507414433e+01 2.071230382018253025e+01 -5.841663369149483032e+01
-8.606611976424785837e+01 -7.352457679182458072e-01 -6.698512910439218615e+01
-8.425420145342158662e+01 -2.568974042175306494e+01 -6.769120613552605903e+01
-8.244228314259531487e+01 -5.127375374710035061e+01 -5.911169355495949418e+01
-8.063036483176904312e+01 -7.403628953704802029e+01 -4.087439945485911608e+01
-7.881844652094277137e+01 -9.033571753947276761e+01 -1.388793160685093930e+01
-7.700652821011652804e+01 -9.681431473683061029e+01 1.956758134393182758e+01
-7.519460989929024208e+01 -9.091407896815975676e+01 5.592519513109103713e+01
-7.338269158846397033e+01 -7.136915427807262802e+01 9.060948047266474248e+01
-7.157077327763769858e+01 -3.860237431512587847e+01 1.185029338957513687e+02
-6.975885496681142683e+01 5.045723412029970767e+00 1.345678774693495257e+02
-6.794693665598515508e+01 5.531616845760212442e+01 1.345640645733153633e+02
-6.613501834515886912e+01 1.062987110705161200e+02 1.157785820727093977e+02
-6.432310003433259737e+01 1.509761699184831798e+02 7.766842897649578958e+01
-6.251118172350636115e+01 1.820184450523110797e+02 2.231085333384276126e+01
-6.069926341268008230e+01 1.927591705376704567e+02 -4.543524744441656082e+01
-5.888734510185381055e+01 1.782507454857771165e+02 -1.181305836845274939e+02
-5.707542679102753169e+01 1.362639578086818233e+02 -1.863559263748631452e+02
-5.526350848020125994e+01 6.808195230960183153e+01 -2.396994336140469954e+02
-5.345159016937498819e+01 -2.106057156070628977e+01 -2.680624992602094494e+02
-5.163967185854870934e+01 -1.220203152230402281e+02 -2.631588010176406556e+02
-4.982775354772243759e+01 -2.223547022514176490e+02 -2.200307343675483196e+02
-4.801583523689616584e+01 -3.075189368633438107e+02 -1.383712893153011123e+02
-4.620391692606992251e+01 -3.625942299609739621e+02 -2.342510413608900066e+01
-4.439199861524364366e+01 -3.744048466224667777e+02 1.137440312650098946e+02
-4.258008030441737191e+01 -3.337975560087121494e+02 2.567867980917730506e+02
-4.076816199359109305e+01 -2.377858071039912886e+02 3.854932264719456043e+02
-3.895624368276482130e+01 -9.121428193214187274e+01 4.780921491217213202e+02
-3.714432537193854955e+01 9.241121687821279806e+01 5.142792165111671920e+02
-3.533240706111227070e+01 2.912483658824546069e+02 4.786863732756415288e+02
-3.352048875028599895e+01 4.768286620737359272e+02 3.643674375111409631e+02
-3.170857043945975562e+01 6.172389922420804851e+02 1.757571492751708035e+02
-2.989665212863348032e+01 6.816578860925264962e+02 -6.951375162666616347e+01
-2.808473381780720501e+01 6.458789603704786941e+02 -3.405726875159183464e+02
-2.627281550698093326e+01 4.981703168359027245e+02 -5.955678891136508355e+02
-2.446089719615465796e+01 2.445304146766421525e+02 -7.865712961358069606e+02
-2.264897888532838266e+01 -8.784690490914971406e+01 -8.670999841872878733e+02
-2.083706057450210736e+01 -4.502267692772810506e+02 -8.017206908192631545e+02
-1.902514226367583561e+01 -7.763792833905008592e+02 -5.765369893925932274e+02
-1.721322395284956031e+01 -9.919220082849370783e+02 -2.085934593901519634e+02
-1.540130564202331698e+01 -1.029059743041256297e+03 2.485147529286711006e+02
-1.358938733119704168e+01 -8.454736935572449283e+02 7.060461902418654745e+02
-1.177746902037076815e+01 -4.441841506863829636e+02 1.051667864407002753e+03
-9.965550709544492847e+00 1.111510978104994507e+02 1.173117383129598466e+03
-8.153632398718219321e+00 6.933208095008722012e+02 9.930155566817605859e+02
-6.341714087891944907e+00 1.129851742973797855e+03 5.086519348850483198e+02
-4.529795777065670492e+00 1.248858423167839874e+03 -1.768551160335648262e+02
-2.717877466239396078e+00 9.497535046603416049e+02 -8.530809814318871531e+02
-9.059591554131528612e-01 2.783972690351233723e+02 -1.252897824250072290e+03
9.059591554131215529e-01 -5.360448704409842549e+02 -1.162385043697498077e+03
2.717877466239396078e+00 -1.134930561225767406e+03 -5.578646486254718866e+02
4.529795777065670492e+00 -1.195669073539693500e+03 3.130600049585841020e+02
6.341714087891944907e+00 -6.455941119520462053e+02 1.004117739676921246e+03
8.153632398718219321e+00 2.272680066383029214e+02 1.115983754309017968e+03
9.965550709544492847e+00 9.034740512455533690e+02 5.798378657639257199e+02
1.177746902037076815e+01 9.687347058078876216e+02 -2.508129258568270075e+02
1.358938733119704168e+01 4.195863080665508278e+02 -8.227817353864967345e+02
1.540130564202328500e+01 -3.240944588254293421e+02 -7.807367746001776823e+02
1.721322395284956031e+01 -7.350270082254650106e+02 -2.239912430535052863e+02
1.902514226367583561e+01 -5.734265246584741362e+02 3.920248435845584822e+02
2.083706057450210736e+01 -4.000021385502909510e+01 6.239219784931476624e+02
2.264897888532838266e+01 4.223160980875256882e+02 3.689947195438286371e+02
2.446089719615465796e+01 4.910702467664477240e+02 -1.028396594226797305e+02
2.627281550698093326e+01 1.881348233356409594e+02 -4.065212699875791600e+02
2.808473381780720501e+01 -1.923478976474492299e+02 -3.499158560658838724e+02
2.989665212863344834e+01 -3.525892268375085337e+02 -4.538596714540143040e+01
3.170857043945972364e+01 -2.167728777474561923e+02 2.302031262715769060e+02
3.352048875028599895e+01 5.327321671563898065e+01 2.759472125855352260e+02
3.533240706111227070e+01 2.267197607873762877e+02 1.045113359842198548e+02
3.714432537193854955e+01 1.925991033545289213e+02 -1.097260102745447199e+02
3.895624368276482130e+01 2.000443315487923357e+01 -1.957249687440622665e+02
4.076816199359109305e+01 -1.311893460474720428e+02 -1.151850818086802519e+02
4.258008030441737191e+01 -1.507159320538233089e+02 3.567082360575803079e+01
4.439199861524364366e+01 -5.157214077578308320e+01 1.273316617171330165e+02
4.620391692606988698e+01 6.567124069587075041e+01 1.026270817301338525e+02
4.801583523689616584e+01 1.079279451075882292e+02 5.085545891321980427e+00
4.982775354772243759e+01 5.897646743764997979e+01 -7.550565315384524467e+01
5.163967185854870934e+01 -2.444841710575657956e+01 -8.135678412969265594e+01
5.345159016937498819e+01 -7.140907407859182854e+01 -2.395422585961599893e+01
5.526350848020125994e+01 -5.389082611974653503e+01 3.943430207773858598e+01
5.707542679102753169e+01 9.713196185315740028e-01 5.919496637288809637e+01
5.888734510185377502e+01 4.335390539092768591e+01 2.958408432939231147e+01
6.069926341268008230e+01 4.359892060768775224e+01 -1.625416457655087399e+01
6.251118172350632562e+01 1.053398380035201320e+01 -3.988199263242773895e+01
6.432310003433262580e+01 -2.348855912002138169e+01 -2.802689188417490840e+01
6.613501834515886912e+01 -3.230703455487501685e+01 2.672303784677898975e+00
6.794693665598518351e+01 -1.458839943401092754e+01 2.475945147797587609e+01
6.975885496681142683e+01 1.046695045414816860e+01 2.322588503553767580e+01
7.157077327763767016e+01 2.217051740289806006e+01 4.299043532898591202e+00
7.338269158846397033e+01 1.445094850842848899e+01 -1.385495774999819929e+01
7.519460989929021366e+01 -2.642204069058144977e+00 -1.754919322854439301e+01
7.700652821011652804e+01 -1.405852710222318791e+01 -7.061187761028842935e+00
7.881844652094277137e+01 -1.230225743260878346e+01 6.568837729577912121e+00
8.063036483176907154e+01 -1.534561857794825901e+00 1.226723411934631613e+01
8.244228314259531487e+01 8.098016145508800889e+00 7.384300639150909618e+00
8.425420145342155820e+01 9.488081881864905753e+00 -2.087707260220950989e+00
8.606611976424785837e+01 3.340171766757779714e+00 -7.937956304488159809e+00
8.787803807507410170e+01 -4.039874551264847291e+00 -6.477834122480153667e+00
8.968995638590041608e+01 -6.756488700572598205e+00 -3.872311315161594547e-01
9.150187469672665941e+01 -3.735414546192534324e+00 4.694405108740130395e+00
9.331379300755295958e+01 1.489103664539849436e+00 5.105381812806581543e+00
9.512571131837920291e+01 4.458315769214172164e+00 1.532424206069942230e+00
9.693762962920550308e+01 3.389448780591610699e+00 -2.444679139682660374e+00
9.874954794003174641e+01 -3.698114383979179270e-02 -3.704439098873345770e+00
1.005614662508579897e+02 -2.701324771244199674e+00 -1.867524461734065611e+00
1.023733845616843041e+02 -2.733638999807364911e+00 1.001073939036979388e+00
1.041853028725105474e+02 -6.729872010966742035e-01 2.491359352866323373e+00
